podloga,rezultat,broj_asova,duple_servis_greske,broj_servis_poena ,ubacenih_prvih_servisa,osvojenih_prvih_servisa,osvojenih_drugih_servisa,broj_servis_gemova,sacuvanih_brejk_lopti,suocenih_brejk_lopti,nivo_takmicenja,best_of,pobedio,sacuvanih_br_lopti_modified
Clay,7-5 2-6 6-2,0.08,0.057,88,0.636,0.661,0.625,4.667,0.5,6,R32,3,1,0.5
Clay,6-7(0) 6-1 6-3,0.067,0.045,89,0.562,0.72,0.385,4.667,0.615,13,R32,3,1,0.615
Clay,7-6(5) 0-6 6-1,0.038,0.076,79,0.519,0.634,0.342,4,0.4,10,R32,3,1,0.4
Clay,6-3 6-1,0.023,0,43,0.767,0.788,0.7,4,1,2,R32,3,1,1
Clay,3-6 6-4 6-3,0.033,0.044,90,0.644,0.603,0.594,4.667,0.5,8,R32,3,1,0.5
Clay,6-1 6-1,0.05,0.025,40,0.5,0.8,0.7,3.5,0,0,R32,3,1,1
Clay,6-2 6-3,0.018,0.073,55,0.6,0.758,0.455,4.5,0.667,6,R32,3,1,0.667
Clay,6-1 6-2,0,0.039,51,0.647,0.636,0.556,3.5,0.667,3,R16,3,1,0.667
Clay,7-6(6) 2-6 6-3,0.068,0.019,103,0.68,0.671,0.455,5,0.5,8,R16,3,1,0.5
Clay,6-2 6-1,0.051,0.051,39,0.462,0.889,0.667,3.5,1,1,R16,3,1,1
Clay,6-7(4) 6-2 7-6(4),0.079,0.01,101,0.495,0.74,0.588,5.333,0.5,6,R16,3,1,0.5
Clay,7-6(1) 4-6 6-3,0.02,0.03,100,0.63,0.714,0.622,5.333,0.333,3,R16,3,1,0.333
Clay,4-6 6-3 6-3,0.036,0,83,0.494,0.829,0.571,4.667,0.5,4,R16,3,1,0.5
Clay,7-6(2) 6-1,0,0.075,53,0.566,0.833,0.565,4.5,0.5,2,R16,3,1,0.5
Clay,6-1 6-0,0.085,0.064,47,0.702,0.727,0.5,3.5,1,3,QF,3,1,1
Clay,6-1 6-1,0,0,51,0.784,0.65,0.727,3.5,1,5,QF,3,1,1
Clay,6-1 6-1,0.222,0.056,54,0.519,0.821,0.462,3.5,0.833,6,QF,3,1,0.833
Clay,4-6 6-3 6-3,0.01,0.03,101,0.673,0.691,0.485,4.667,0.75,8,QF,3,1,0.75
Clay,2-6 6-3 7-6(10),0.033,0.033,121,0.595,0.722,0.449,5,0.786,14,SF,3,1,0.786
Clay,6-4 6-4,0.065,0.016,62,0.484,0.767,0.563,5,0.75,4,SF,3,1,0.75
Clay,6-3 7-6(3),0.044,0,68,0.632,0.791,0.56,5.5,0.75,4,F,3,1,0.75
Hard,4-6 7-6(2) 6-4,0.151,0.032,93,0.645,0.833,0.606,5.333,0.667,3,R32,3,1,0.667
Hard,7-6(6) 7-5,0.093,0.023,86,0.628,0.778,0.594,6,1,3,R32,3,1,1
Hard,6-4 6-4,0.09,0.015,67,0.522,0.886,0.469,5,1,3,R32,3,1,1
Hard,4-6 6-1 7-6(1),0.087,0.029,103,0.689,0.704,0.438,5,0.5,6,R32,3,1,0.5
Hard,7-6(3) 6-3,0.046,0.062,65,0.615,0.85,0.68,5.5,1,1,R32,3,1,1
Hard,6-4 4-6 6-3,0.12,0.011,92,0.728,0.836,0.36,5,0.857,7,R32,3,1,0.857
Hard,3-6 6-1 6-4,0.082,0,73,0.658,0.708,0.56,4.333,0.667,6,R32,3,1,0.667
Hard,6-4 7-5,0.153,0.017,59,0.678,0.775,0.737,5.5,0,0,R32,3,1,1
Hard,6-4 6-3,0.094,0.019,53,0.434,0.913,0.6,5,0.5,2,R32,3,1,0.5
Hard,6-4 7-6(4),0.081,0,74,0.784,0.724,0.5,5.5,0.875,8,R32,3,1,0.875
Hard,6-1 6-3,0.043,0.029,69,0.609,0.69,0.593,4,1,7,R16,3,1,1
Hard,7-6(5) 6-7(5) 7-5,0.262,0.037,107,0.533,0.912,0.6,6,0.6,5,R16,3,1,0.6
Hard,7-6(2) 6-3,0.274,0.032,62,0.629,0.872,0.696,5.5,0,0,R16,3,1,1
Hard,6-3 6-4,0.062,0.046,65,0.831,0.759,0.364,5,1,4,R16,3,1,1
Hard,6-3 6-2,0.173,0.038,52,0.673,0.771,0.588,4.5,0,0,R16,3,1,1
Hard,7-5 6-4,0.098,0,61,0.721,0.636,0.588,5.5,0.571,7,R16,3,1,0.571
Hard,7-6(5) 7-6(5),0.042,0,71,0.718,0.843,0.55,6,0.5,2,R16,3,1,0.5
Hard,7-6(4) 6-3,0.097,0.032,62,0.565,0.771,0.519,5.5,0.4,5,R16,3,1,0.4
Hard,6-4 6-2,0.07,0,43,0.651,0.857,0.8,4.5,0,0,QF,3,1,1
Hard,6-2 6-4,0.327,0.018,55,0.655,0.778,0.684,4.5,1,3,QF,3,1,1
Hard,6-4 6-4,0.127,0.073,55,0.691,0.737,0.588,5,0.667,6,QF,3,1,0.667
Hard,6-3 3-6 7-6(5),0.01,0.04,101,0.733,0.703,0.444,5,0.714,7,QF,3,1,0.714
Hard,7-6(6) 7-6(4),0.114,0,70,0.714,0.8,0.7,6,0,1,SF,3,1,1
Hard,6-2 3-6 6-1,0.224,0.045,67,0.761,0.804,0.438,4,0,1,SF,3,1,1
Hard,6-4 6-4,0.18,0.08,50,0.56,0.929,0.636,5,0,0,F,3,1,1
Hard,6-2 6-1,0.25,0.056,36,0.583,0.952,0.8,4,0,0,R32,3,1,1
Hard,6-1 6-1,0.341,0.049,41,0.634,0.846,0.533,3.5,1,2,R32,3,1,1
Hard,6-3 6-7(4) 6-4,0.279,0.029,104,0.596,0.887,0.548,5.333,1,3,R32,3,1,1
Hard,2-6 6-4 6-2,0.087,0.063,80,0.537,0.721,0.541,4.333,0.786,14,R32,3,1,0.786
Hard,6-4 6-7(1) 6-3,0.022,0.011,90,0.556,0.78,0.575,5.333,0.667,6,R32,3,1,0.667
Hard,6-3 6-2,0.063,0.083,48,0.667,0.844,0.5,4,1,2,R32,3,1,1
Hard,7-6(3) 7-5,0.176,0.059,85,0.624,0.774,0.469,6,0.75,4,R32,3,1,0.75
Hard,7-6(4) 6-3,0.418,0.018,55,0.8,0.955,0.636,5.5,0,0,R32,3,1,1
Hard,7-6(4) 6-3,0.227,0.03,66,0.53,0.914,0.548,5.5,0,1,R32,3,1,1
Hard,6-4 6-7(7) 6-4,0.148,0.026,115,0.478,0.782,0.467,5.333,0.75,12,R32,3,1,0.75
Hard,7-6(5) 6-4,0.063,0.047,64,0.453,0.897,0.486,5.5,0,2,R32,3,1,1
Hard,7-6(4) 6-4,0.162,0.014,74,0.486,0.806,0.684,5.5,1,5,R32,3,1,1
Hard,7-6(2) 6-3,0.087,0.029,69,0.493,0.735,0.629,5.5,0.667,6,R32,3,1,0.667
Hard,6-3 6-3,0.024,0,42,0.5,0.952,0.762,4.5,0,0,R32,3,1,1
Hard,6-3 6-7(5) 7-6(3),0.226,0.026,115,0.513,0.881,0.571,5.667,1,4,R32,3,1,1
Hard,6-2 6-2,0.058,0,52,0.692,0.806,0.5,4,0,0,R32,3,1,1
Hard,3-6 6-3 6-4,0.085,0,71,0.62,0.909,0.63,4.667,0.75,4,R16,3,1,0.75
Hard,6-2 6-2,0.063,0.063,48,0.604,0.862,0.474,4,0,0,R16,3,1,1
Hard,6-7(6) 6-4 6-3,0.214,0.048,84,0.595,0.96,0.618,5.333,1,1,R16,3,1,1
Hard,7-6(0) 6-4,0.074,0.074,68,0.544,0.73,0.516,5.5,0.571,7,R16,3,1,0.571
Hard,6-4 6-7(5) 7-6(2),0.193,0.061,114,0.596,0.838,0.5,5.667,1,2,R16,3,1,1
Hard,6-4 6-4,0.036,0.018,55,0.455,0.92,0.567,5,0,1,R16,3,1,1
Hard,6-1 6-1,0,0.024,41,0.707,0.724,0.75,3.5,1,2,R16,3,1,1
Hard,7-6(4) 6-2,0.154,0.015,65,0.569,0.838,0.643,5,1,4,QF,3,1,1
Hard,6-4 6-4,0.306,0.081,62,0.742,0.87,0.25,5,0.8,5,QF,3,1,0.8
Hard,6-7(3) 6-3 6-4,0.115,0.058,104,0.462,0.917,0.5,5.333,0.857,7,QF,3,1,0.857
Hard,6-2 7-6(4),0.081,0.027,74,0.486,0.806,0.526,5,0.75,4,QF,3,1,0.75
Hard,7-6(8) 3-6 6-3,0.081,0.035,86,0.64,0.855,0.71,5,0.5,2,SF,3,1,0.5
Hard,6-4 3-6 6-3,0.119,0.071,84,0.464,0.821,0.578,4.667,0.667,3,SF,3,1,0.667
Hard,6-2 6-2,0.135,0.027,37,0.595,0.818,0.933,4,0,0,F,3,1,1
Hard,7-5 6-2,0.046,0.031,65,0.615,0.725,0.52,5,0.667,3,R32,3,1,0.667
Hard,6-4 6-4,0.028,0.056,71,0.62,0.727,0.667,5,1,8,R32,3,1,1
Hard,6-4 6-1,0.108,0.054,37,0.595,0.864,0.667,4,0,1,R32,3,1,1
Hard,6-3 6-4,0.032,0.016,63,0.81,0.725,0.333,5,0,1,R32,3,1,1
Hard,6-4 6-2,0.092,0.062,65,0.6,0.744,0.577,4.5,1,3,R32,3,1,1
Hard,7-5 5-7 6-4,0.106,0.077,104,0.635,0.712,0.447,5.667,0.556,9,R32,3,1,0.556
Hard,7-6(5) 6-4,0.139,0.013,79,0.646,0.686,0.536,5.5,0.25,4,R32,3,1,0.25
Hard,4-6 7-5 7-6(9),0.137,0.02,102,0.637,0.769,0.622,5.667,0.5,4,R32,3,1,0.5
Hard,7-6(2) 6-7(5) 7-5,0.048,0.016,125,0.672,0.738,0.537,6,0.727,11,R32,3,1,0.727
Hard,7-6(3) 6-3,0.367,0,60,0.783,0.894,0.615,5.5,1,2,R32,3,1,1
Hard,6-3 6-4,0.208,0.075,53,0.642,0.794,0.526,5,0,1,R32,3,1,1
Hard,7-6(4) 6-2,0.169,0.028,71,0.592,0.833,0.414,5,0.5,4,R32,3,1,0.5
Hard,4-6 6-4 6-4,0.052,0,97,0.629,0.689,0.556,5,0.571,7,R32,3,1,0.571
Hard,6-3 6-3,0.017,0.017,60,0.683,0.707,0.526,4.5,0.667,3,R16,3,1,0.667
Hard,6-3 1-6 7-5,0.039,0.026,76,0.711,0.685,0.545,4.667,0,3,R16,3,1,1
Hard,6-4 7-6(4),0.04,0.013,75,0.613,0.804,0.586,5.5,1,1,R16,3,1,1
Hard,6-4 6-4,0.069,0.052,58,0.828,0.792,0.5,5,1,2,R16,3,1,1
Hard,6-4 7-6(5),0.12,0,83,0.639,0.679,0.6,5.5,0.833,6,R16,3,1,0.833
Hard,6-4 6-3,0.212,0,52,0.654,0.765,0.667,5,0,1,R16,3,1,1
Hard,4-6 7-6(1) 6-3,0.06,0.02,100,0.63,0.81,0.378,5,0.571,7,R16,3,1,0.571
Hard,4-6 6-3 6-4,0.116,0.012,86,0.64,0.855,0.484,5,0.75,4,R16,3,1,0.75
Hard,4-6 6-1 6-4,0.14,0.011,93,0.71,0.758,0.481,4.667,0.889,9,QF,3,1,0.889
Hard,6-4 6-2,0.098,0.033,61,0.59,0.806,0.44,4.5,0.8,5,QF,3,1,0.8
Hard,7-6(8) 6-3,0.242,0.097,62,0.629,0.974,0.609,5.5,0,0,QF,3,1,1
Hard,7-6(4) 6-1,0.109,0.016,64,0.703,0.733,0.632,5,0.75,4,QF,3,1,0.75
Hard,4-6 6-0 7-6(2),0.094,0.012,85,0.765,0.723,0.6,4.667,0.5,4,SF,3,1,0.5
Hard,6-1 6-4,0.229,0.021,48,0.646,0.806,0.706,4.5,0,0,SF,3,1,1
Hard,7-6(5) 4-6 6-4,0.01,0.038,104,0.673,0.771,0.588,5.333,0.8,5,F,3,1,0.8
Hard,6-7(4) 6-3 7-6(6),0.11,0,109,0.541,0.78,0.54,5.667,0.6,5,R32,3,1,0.6
Hard,6-4 7-6(8),0.027,0.041,73,0.589,0.744,0.667,5.5,0,1,R32,3,1,1
Hard,6-7(4) 6-3 6-4,0.131,0,99,0.576,0.702,0.595,5.333,0.6,5,R32,3,1,0.6
Hard,7-6(6) 4-6 7-6(5),0.026,0.035,115,0.67,0.74,0.605,5.667,0.8,10,R32,3,1,0.8
Hard,6-4 3-6 6-4,0.086,0.022,93,0.602,0.732,0.514,5,0.571,7,R32,3,1,0.571
Hard,6-3 6-1,0.211,0,38,0.579,0.955,0.688,4,0,0,R32,3,1,1
Hard,6-4 6-4,0.28,0,50,0.68,0.912,0.625,5,1,2,R32,3,1,1
Hard,6-2 6-3,0.157,0.02,51,0.627,0.75,0.579,4,1,2,R32,3,1,1
Hard,6-7(4) 7-5 7-6(3),0.473,0.022,93,0.742,0.913,0.75,6,0,0,R32,3,1,1
Hard,6-3 7-6(2),0.022,0.043,92,0.641,0.627,0.515,5.5,0.75,8,R32,3,1,0.75
Hard,6-4 6-4,0.2,0.02,50,0.64,0.844,0.556,5,0,1,R32,3,1,1
Hard,6-3 6-4,0.096,0.038,52,0.577,0.8,0.636,4.5,0.5,2,R32,3,1,0.5
Hard,4-6 6-3 6-3,0.129,0.024,85,0.682,0.793,0.444,4.667,0.333,3,R16,3,1,0.333
Hard,1-6 6-3 7-6(5),0.073,0.018,109,0.642,0.757,0.41,4.667,0.846,13,R16,3,1,0.846
Hard,6-4 6-2,0.143,0,42,0.5,0.952,0.762,4.5,0,0,R16,3,1,1
Hard,1-6 6-1 7-6(4),0.137,0.027,73,0.575,0.786,0.581,4.333,0,2,R16,3,1,1
Hard,6-4 7-5,0.185,0.015,65,0.646,0.786,0.522,5.5,0.75,4,R16,3,1,0.75
Hard,7-6(5) 6-3,0.082,0.055,73,0.767,0.786,0.588,5.5,1,7,R16,3,1,1
Hard,6-3 6-2,0.058,0.019,52,0.635,0.818,0.421,4.5,0.5,2,R16,3,1,0.5
Hard,4-6 7-5 6-1,0.043,0.054,92,0.511,0.723,0.511,4.667,0.625,8,R16,3,1,0.625
Hard,7-6(6) 6-4,0.115,0.013,78,0.769,0.783,0.5,5.5,1,2,QF,3,1,1
Hard,6-4 2-6 6-4,0.046,0.009,109,0.55,0.7,0.49,4.667,0.75,8,QF,3,1,0.75
Hard,7-5 6-4,0.086,0.014,70,0.686,0.75,0.409,5.5,0.714,7,QF,3,1,0.714
Hard,6-4 6-3,0.02,0.02,49,0.49,0.75,0.6,4.5,0.6,5,QF,3,1,0.6
Hard,5-7 6-4 6-3,0.079,0,89,0.64,0.807,0.531,5.333,0.667,6,SF,3,1,0.667
Hard,6-3 6-4,0.095,0.048,63,0.492,0.806,0.469,5,0.6,5,SF,3,1,0.6
Hard,6-3 6-4,0.167,0.067,60,0.517,0.806,0.517,5,0.667,3,F,3,1,0.667
Clay,7-6(4) 7-6(5),0.041,0.014,74,0.662,0.816,0.76,6,1,1,R32,3,1,1
Clay,6-2 7-6(4),0.018,0,56,0.804,0.867,0.636,5,0,0,R32,3,1,1
Clay,7-6(0) 6-4,0.026,0.039,77,0.558,0.791,0.529,5.5,0.833,6,R32,3,1,0.833
Clay,6-1 6-2,0.043,0.085,47,0.638,0.8,0.529,4,0.857,7,R32,3,1,0.857
Clay,3-6 6-4 6-1,0.08,0.027,75,0.693,0.712,0.478,4.333,0.667,6,R32,3,1,0.667
Clay,6-3 6-4,0.086,0,58,0.5,0.828,0.621,5,1,3,R32,3,1,1
Clay,7-5 2-6 6-4,0.072,0.01,97,0.763,0.676,0.522,5,0.786,14,R32,3,1,0.786
Clay,6-1 6-2,0.109,0.022,46,0.522,0.792,0.591,4,0.75,4,R32,3,1,0.75
Clay,6-3 7-5,0.048,0.032,62,0.645,0.675,0.773,5.5,0,1,R32,3,1,1
Clay,6-7(6) 6-1 6-0,0.044,0.022,91,0.681,0.694,0.552,4.333,0.75,4,R32,3,1,0.75
Clay,6-2 6-1,0.05,0,40,0.55,0.773,0.5,3.5,0.75,4,R32,3,1,0.75
Clay,7-6(4) 6-2,0.037,0.019,54,0.685,0.73,0.647,5,0.333,3,R16,3,1,0.333
Clay,5-7 6-3 6-2,0.067,0.019,104,0.567,0.678,0.556,5,0.714,7,R16,3,1,0.714
Clay,7-6(5) 3-6 7-6(6),0.026,0.009,114,0.588,0.716,0.447,5.333,0.5,10,R16,3,1,0.5
Clay,6-3 6-3,0.016,0,62,0.694,0.698,0.632,4.5,1,6,R16,3,1,1
Clay,6-7(6) 6-3 7-5,0.081,0.01,99,0.788,0.744,0.524,5.333,0.833,6,R16,3,1,0.833
Clay,6-7(5) 6-2 7-6(2),0.094,0.009,106,0.67,0.718,0.571,5.333,0.571,7,R16,3,1,0.571
Clay,6-3 6-4,0.045,0,66,0.697,0.674,0.3,4.5,0.75,12,R16,3,1,0.75
Clay,6-2 6-4,0.062,0.015,65,0.677,0.705,0.476,4.5,0.714,7,R16,3,1,0.714
Clay,6-2 6-2,0.045,0,44,0.727,0.563,0.583,4,0.25,4,QF,3,1,0.25
Clay,4-6 6-3 6-4,0.112,0.019,107,0.561,0.783,0.489,5,0.9,10,QF,3,1,0.9
Clay,7-6(3) 1-6 6-1,0.034,0,88,0.625,0.764,0.424,4.333,0.5,6,QF,3,1,0.5
Clay,6-3 3-6 6-3,0.036,0,84,0.655,0.691,0.586,4.667,0.6,5,QF,3,1,0.6
Clay,6-3 6-1,0.042,0.021,48,0.688,0.758,0.6,4,1,1,SF,3,1,1
Clay,6-3 6-2,0.152,0.022,46,0.522,0.833,0.545,4,0.667,3,SF,3,1,0.667
Clay,2-6 6-1 6-2,0.068,0.068,74,0.568,0.714,0.437,4,0.571,7,F,3,1,0.571
Grass,6-3 7-6(6),0.284,0.03,67,0.687,0.804,0.667,5.5,1,2,R32,3,1,1
Grass,7-6(7) 6-1,0.079,0.032,63,0.556,0.829,0.679,5,0,0,R32,3,1,1
Grass,6-2 7-5,0.108,0.077,65,0.662,0.767,0.5,5,0.8,5,R32,3,1,0.8
Grass,6-4 6-3,0.053,0.12,75,0.493,0.703,0.553,5,0.833,6,R32,3,1,0.833
Grass,1-6 7-5 6-4,0.032,0.108,93,0.484,0.667,0.417,4.667,0.5,10,R32,3,1,0.5
Grass,7-6(0) 6-4,0.098,0.11,82,0.561,0.804,0.5,5.5,0.875,8,R32,3,1,0.875
Grass,7-6(7) 6-1,0.102,0.034,59,0.593,0.829,0.5,5,0.5,4,R32,3,1,0.5
Grass,6-1 6-2,0.184,0.053,38,0.632,0.917,0.714,4,0,0,R32,3,1,1
Grass,7-6(7) 6-2,0.19,0.103,58,0.517,0.933,0.679,5,0,0,R32,3,1,1
Grass,7-5 6-3,0.046,0.031,65,0.431,0.857,0.595,5.5,1,3,R32,3,1,1
Grass,6-4 6-2,0.088,0.123,57,0.526,0.867,0.519,4.5,0.75,4,R32,3,1,0.75
Grass,7-6(1) 6-4,0.172,0.094,64,0.547,0.8,0.759,5.5,0,0,R32,3,1,1
Grass,6-2 6-4,0.167,0.019,54,0.759,0.78,0.615,4.5,1,2,R32,3,1,1
Grass,6-1 7-6(2),0.135,0.077,52,0.635,0.939,0.684,5,0,0,R32,3,1,1
Grass,6-3 6-2,0.213,0.149,47,0.596,0.893,0.526,4,1,2,R32,3,1,1
Grass,7-6(2) 6-2,0.309,0.018,55,0.691,0.921,0.588,5,1,1,R32,3,1,1
Grass,6-3 6-3,0.229,0,48,0.583,0.857,0.65,4.5,0,0,R16,3,1,1
Grass,7-5 6-2,0.141,0.059,85,0.647,0.745,0.5,5,1,9,R16,3,1,1
Grass,6-2 6-2,0.071,0.071,56,0.607,0.765,0.591,4,1,7,R16,3,1,1
Grass,7-6(7) 7-6(3),0.32,0.04,75,0.627,0.872,0.536,6,0.667,3,R16,3,1,0.667
Grass,6-4 6-2,0.14,0.04,50,0.52,0.692,0.708,4.5,0.667,3,R16,3,1,0.667
Grass,6-3 6-1,0.095,0.024,42,0.548,0.826,0.579,4,0,1,R16,3,1,1
Grass,7-5 7-6(3),0.286,0.063,63,0.635,0.925,0.478,6,0,1,R16,3,1,1
Grass,6-4 7-6(4),0.041,0.055,73,0.575,0.786,0.613,5.5,1,3,QF,3,1,1
Grass,6-4 6-4,0.033,0.017,60,0.617,0.649,0.652,5,0.5,2,QF,3,1,0.5
Grass,6-3 6-4,0.13,0.074,54,0.537,0.828,0.72,5,1,1,QF,3,1,1
Grass,7-6(3) 7-5,0.132,0.029,68,0.676,0.848,0.682,6,1,1,QF,3,1,1
Grass,6-1 6-2,0.095,0.048,42,0.548,0.826,0.737,4,0,0,SF,3,1,1
Grass,6-4 6-4,0.164,0.109,55,0.582,0.875,0.565,5,1,1,SF,3,1,1
Grass,6-3 6-7(4) 7-6(3),0.052,0.063,96,0.479,0.891,0.58,5.333,0.75,8,F,3,1,0.75
Clay,3-6 6-3 6-4,0.026,0.038,78,0.705,0.709,0.739,4.667,0.714,7,R32,3,1,0.714
Clay,7-5 7-5,0.161,0.032,62,0.661,0.829,0.571,6,0.667,3,R32,3,1,0.667
Clay,7-6(3) 6-2,0.111,0.028,72,0.681,0.694,0.522,5,0.667,6,R32,3,1,0.667
Clay,3-6 6-3 6-4,0.04,0.03,99,0.636,0.587,0.528,4.667,0.636,11,R32,3,1,0.636
Clay,7-5 3-6 6-1,0.022,0.11,91,0.681,0.694,0.379,4.667,0.5,8,R32,3,1,0.5
Clay,6-7(5) 6-3 6-2,0.111,0.037,81,0.642,0.808,0.552,4.667,0.833,6,R32,3,1,0.833
Clay,7-6(2) 6-3,0.096,0.041,73,0.589,0.814,0.467,5,0.8,5,R32,3,1,0.8
Clay,6-3 6-1,0.038,0.019,52,0.577,0.7,0.591,4,0.75,4,R32,3,1,0.75
Clay,6-4 6-1,0.057,0.019,53,0.66,0.686,0.611,4.5,0.333,3,R32,3,1,0.333
Clay,3-6 7-5 7-6(5),0.24,0.042,96,0.615,0.864,0.541,5.333,0.667,6,R32,3,1,0.667
Clay,6-2 5-7 6-4,0.075,0.065,93,0.538,0.72,0.349,5,0.455,11,R32,3,1,0.455
Clay,6-2 6-1,0.108,0.027,37,0.703,0.885,0.636,3.5,1,2,R32,3,1,1
Clay,6-3 6-1,0.073,0.024,41,0.707,0.931,0.5,4,1,1,R16,3,1,1
Clay,6-3 6-0,0.041,0,49,0.755,0.703,0.667,4,1,1,R16,3,1,1
Clay,6-2 6-1,0.075,0.025,40,0.625,0.8,0.667,3.5,0,0,R16,3,1,1
Clay,3-6 6-4 6-2,0.048,0.012,83,0.687,0.667,0.538,4.667,0.571,7,R16,3,1,0.571
Clay,6-1 7-6(5),0.148,0.019,54,0.648,0.829,0.737,4.5,1,2,R16,3,1,1
Clay,7-6(6) 4-6 6-4,0.046,0.037,109,0.56,0.754,0.583,5.333,0.8,10,R16,3,1,0.8
Clay,6-4 7-5,0.224,0,49,0.776,0.947,0.727,5.5,0,0,R16,3,1,1
Clay,6-1 6-2,0,0,40,0.775,0.71,0.444,3.5,0.5,2,R16,3,1,0.5
Clay,7-5 4-6 6-1,0.11,0.037,82,0.695,0.737,0.52,4.667,0.6,5,QF,3,1,0.6
Clay,6-3 6-4,0.091,0.03,66,0.682,0.711,0.571,5,0.75,4,QF,3,1,0.75
Clay,6-1 6-1,0.106,0.021,47,0.638,0.767,0.529,3.5,1,2,QF,3,1,1
Clay,6-4 3-6 6-3,0.188,0.059,101,0.594,0.883,0.293,4.667,0.875,8,QF,3,1,0.875
Clay,6-2 4-6 6-4,0.039,0.026,77,0.662,0.784,0.615,4.667,0.667,3,SF,3,1,0.667
Clay,7-6(6) 7-6(7),0.157,0.01,102,0.696,0.746,0.484,6,1,9,SF,3,1,1
Clay,6-2 7-6(4),0.017,0.017,58,0.759,0.773,0.714,5,0.75,4,F,3,1,0.75
Clay,7-6(3) 6-0,0.074,0,54,0.704,0.842,0.563,4.5,1,1,R32,3,1,1
Clay,2-6 6-2 6-1,0.014,0.041,74,0.743,0.727,0.421,4,0.714,7,R32,3,1,0.714
Clay,6-0 2-6 7-6(4),0.024,0.012,84,0.857,0.583,0.333,4.333,0.5,10,R32,3,1,0.5
Clay,6-7(2) 6-3 6-4,0.028,0.009,106,0.604,0.734,0.452,5.333,0.75,8,R32,3,1,0.75
Clay,6-1 6-4,0.183,0.017,60,0.767,0.674,0.643,4.5,1,3,R32,3,1,1
Clay,6-3 6-1,0.021,0,47,0.553,0.654,0.714,4,0.5,2,R32,3,1,0.5
Clay,6-3 3-6 7-6(4),0.02,0.02,98,0.694,0.721,0.433,5,0.727,11,R32,3,1,0.727
Clay,6-1 7-6(6),0.131,0.016,61,0.639,0.769,0.591,5,0.5,2,R32,3,1,0.5
Clay,6-3 6-4,0.016,0,61,0.754,0.739,0.4,5,0.8,5,R32,3,1,0.8
Clay,5-7 6-2 6-1,0.013,0.026,76,0.632,0.708,0.536,4.333,0.571,7,R32,3,1,0.571
Clay,7-6(6) 7-6(6),0.071,0.036,84,0.69,0.724,0.538,6,0.667,6,R32,3,1,0.667
Clay,6-4 6-3,0.068,0.034,59,0.576,0.647,0.48,4.5,0.571,7,R32,3,1,0.571
Clay,7-6(5) 6-2,0.15,0,60,0.75,0.756,0.733,5,1,1,R16,3,1,1
Clay,4-6 7-6(5) 6-2,0.03,0.03,100,0.74,0.703,0.462,5,0.5,6,R16,3,1,0.5
Clay,6-1 6-3,0.115,0.016,61,0.705,0.744,0.5,4,1,5,R16,3,1,1
Clay,6-3 6-2,0,0,52,0.731,0.763,0.643,4.5,1,2,R16,3,1,1
Clay,6-2 6-4,0.063,0.047,64,0.594,0.763,0.462,4.5,0.875,8,R16,3,1,0.875
Clay,2-6 6-3 6-3,0.057,0.034,88,0.545,0.771,0.425,4.333,0.6,5,R16,3,1,0.6
Clay,4-6 6-0 6-3,0.039,0,77,0.701,0.796,0.522,4.333,0.667,3,R16,3,1,0.667
Clay,6-3 6-3,0.061,0.041,49,0.51,0.8,0.667,4.5,0.5,2,R16,3,1,0.5
Clay,6-3 6-4,0.036,0.036,55,0.636,0.8,0.6,5,0.5,2,QF,3,1,0.5
Clay,3-6 7-6(8) 6-2,0.05,0.03,100,0.66,0.727,0.471,4.667,0.714,7,QF,3,1,0.714
Clay,7-6(2) 6-2,0.041,0.027,73,0.616,0.667,0.536,5,0.4,5,QF,3,1,0.4
Clay,3-6 6-1 6-3,0.014,0.027,73,0.603,0.773,0.517,4,0.667,6,QF,3,1,0.667
Clay,3-6 6-3 6-2,0.05,0.012,80,0.637,0.569,0.724,4.333,0.5,6,SF,3,1,0.5
Clay,7-6(2) 6-1,0.075,0.019,53,0.585,0.839,0.545,4.5,0.5,2,F,3,1,0.5
Clay,6-0 6-3 6-0,0.019,0,52,0.577,0.867,0.682,3.333,1,1,R128,5,1,1
Clay,6-4 7-6(3) 6-2,0.044,0.056,90,0.467,0.786,0.583,5,0.6,5,R128,5,1,0.6
Clay,5-7 6-2 6-4 7-6(2),0.131,0.065,107,0.626,0.925,0.525,5.25,0.333,3,R128,5,1,0.333
Clay,6-4 6-2 6-3,0.014,0.014,69,0.609,0.762,0.667,4.333,0.5,2,R128,5,1,0.5
Clay,4-6 6-7(7) 7-6(3) 6-3 6-3,0.028,0.017,180,0.489,0.636,0.63,5.2,0.688,16,R128,5,1,0.688
Clay,6-3 6-2 6-3,0.026,0.013,77,0.584,0.867,0.594,4.333,1,2,R128,5,1,1
Clay,6-4 7-5 7-6(4),0.232,0.021,95,0.632,0.883,0.657,5.667,1,1,R128,5,1,1
Clay,4-6 4-6 6-2 6-3 6-4,0.102,0.066,137,0.562,0.792,0.5,4.8,0.333,6,R128,5,1,0.333
Clay,6-1 6-7(4) 5-7 6-1 6-4,0.021,0.007,141,0.745,0.543,0.556,4.6,0.55,20,R128,5,1,0.55
Clay,7-5 6-3 6-4,0.133,0.06,83,0.614,0.882,0.594,5.333,0.5,2,R128,5,1,0.5
Clay,6-3 7-5 6-3,0.094,0.012,85,0.541,0.717,0.667,5,0.333,3,R128,5,1,0.333
